r,t,y,TotalTechnologyAnnualActivity
RE1,ICMCOA005,2035,53.22
RE1,ICMCOA005,2036,55.77
RE1,ICMCOA005,2037,58.27
RE1,ICMCOA005,2038,60.74
RE1,ICMCOA005,2039,63.16
RE1,ICMCOA005,2040,65.55
RE1,ICMCOA005,2041,68.43
RE1,ICMCOA005,2042,71.26
RE1,ICMCOA005,2043,74.04
RE1,ICMCOA005,2044,76.78
RE1,ICMCOA005,2045,79.47
RE1,ICMCOA005,2046,82.67
RE1,ICMCOA005,2047,85.82
RE1,ICMCOA005,2048,88.91
RE1,ICMCOA005,2049,91.95
RE1,ICMCOA005,2050,94.93
RE1,IFPELC001,2019,0.52
RE1,IFPELC001,2020,0.49
RE1,IFPELC001,2021,0.54
RE1,IFPELC001,2022,0.59
RE1,IFPELC001,2023,0.64
RE1,IFPELC001,2024,0.7
RE1,IFPELC001,2025,0.76
RE1,IFPELC001,2026,0.83
RE1,IFPELC001,2027,0.9
RE1,IFPELC001,2028,0.98
RE1,IFPELC001,2029,1.05
RE1,IFPELC001,2030,1.13
RE1,IFPELC001,2031,1.23
RE1,IFPELC001,2032,1.33
RE1,IFPELC001,2033,1.43
RE1,IFPELC001,2034,1.54
RE1,IFPELC001,2035,1.65
RE1,IFPELC001,2036,1.78
RE1,IFPELC001,2037,1.91
RE1,IFPELC001,2038,2.04
RE1,IFPELC001,2039,2.18
RE1,IFPELC001,2040,2.33
RE1,IFPELC001,2041,2.5
RE1,IFPELC001,2042,2.67
RE1,IFPELC001,2043,2.84
RE1,IFPELC001,2044,3.03
RE1,IFPELC001,2045,3.21
RE1,IFPELC001,2046,3.43
RE1,IFPELC001,2047,3.64
RE1,IFPELC001,2048,3.87
RE1,IFPELC001,2049,4.1
RE1,IFPELC001,2050,4.34
RE1,IMPCOA,2019,268.7263
RE1,IMPCOA,2020,268.8642
RE1,IMPCOA,2021,281.0219
RE1,IMPCOA,2022,292.4674
RE1,IMPCOA,2023,303.2507
RE1,IMPCOA,2024,313.3218
RE1,IMPCOA,2025,322.7557
RE1,IMPCOA,2026,335.4275
RE1,IMPCOA,2027,347.3371
RE1,IMPCOA,2028,358.2973
RE1,IMPCOA,2029,368.5764
RE1,IMPCOA,2030,377.9561
RE1,IMPCOA,2031,390.6042
RE1,IMPCOA,2032,402.2529
RE1,IMPCOA,2033,413.0144
RE1,IMPCOA,2034,422.8015
RE1,IMPCOA,2035,431.6142
RE1,IMPCOA,2036,452.2947
RE1,IMPCOA,2037,472.5697
RE1,IMPCOA,2038,492.6014
RE1,IMPCOA,2039,512.2276
RE1,IMPCOA,2040,531.6105
RE1,IMPCOA,2041,554.9673
RE1,IMPCOA,2042,577.9186
RE1,IMPCOA,2043,600.4644
RE1,IMPCOA,2044,622.6858
RE1,IMPCOA,2045,644.5017
RE1,IMPCOA,2046,670.4537
RE1,IMPCOA,2047,696.0002
RE1,IMPCOA,2048,721.0601
RE1,IMPCOA,2049,745.7145
RE1,IMPCOA,2050,769.8823
RE1,IMPDSL,2019,98.4499
RE1,IMPDSL,2020,93.0937
RE1,IMPDSL,2021,93.6832
RE1,IMPDSL,2022,91.9855
RE1,IMPDSL,2023,91.0667
RE1,IMPDSL,2024,90.4356
RE1,IMPDSL,2025,88.0505
RE1,IMPDSL,2026,83.188
RE1,IMPDSL,2027,83.3468
RE1,IMPDSL,2028,91.3651
RE1,IMPDSL,2029,88.9844
RE1,IMPDSL,2030,93.7385
RE1,IMPDSL,2031,99.5968
RE1,IMPDSL,2032,105.3364
RE1,IMPDSL,2033,168.2943
RE1,IMPDSL,2034,169.7509
RE1,IMPDSL,2035,130.0927
RE1,IMPDSL,2036,137.6692
RE1,IMPDSL,2037,150.8109
RE1,IMPDSL,2038,157.8325
RE1,IMPDSL,2039,155.7139
RE1,IMPDSL,2040,162.6981
RE1,IMPDSL,2041,171.1145
RE1,IMPDSL,2042,180.158
RE1,IMPDSL,2043,189.1915
RE1,IMPDSL,2044,198.235
RE1,IMPDSL,2045,207.2785
RE1,IMPDSL,2046,246.6675
RE1,IMPDSL,2047,273.4648
RE1,IMPDSL,2048,285.8136
RE1,IMPDSL,2049,298.2246
RE1,IMPDSL,2050,310.546
RE1,IMPELC001,2022,4.9848
RE1,IMPELC001,2023,4.9848
RE1,IMPELC001,2024,4.9848
RE1,IMPELC001,2025,4.9848
RE1,IMPELC001,2026,9.0945
RE1,IMPELC001,2027,9.9697
RE1,IMPELC001,2028,9.7304
RE1,IMPELC001,2029,5.2132
RE1,IMPELC001,2030,6.1751
RE1,IMPELC001,2031,4.7932
RE1,IMPELC001,2032,6.9804
RE1,IMPELC001,2033,6.1088
RE1,IMPELC001,2034,0.1139
RE1,IMPELC001,2035,0.1426
RE1,IMPELC001,2036,0.0644
RE1,IMPELC001,2037,0.0423
RE1,IMPELC001,2041,0.3031
RE1,IMPELC001,2042,0.243
RE1,IMPELC001,2043,0.3234
RE1,IMPELC001,2044,0.349
RE1,IMPELC001,2045,1.4949
RE1,IMPELC001,2046,1.504
RE1,IMPELC001,2047,1.3106
RE1,IMPELC001,2048,2.3057
RE1,IMPELC001,2049,2.2709
RE1,IMPELC001,2050,3.1745
RE1,IMPGSL,2019,95.7597
RE1,IMPGSL,2020,93.2762
RE1,IMPGSL,2021,95.4145
RE1,IMPGSL,2022,97.6284
RE1,IMPGSL,2023,105.3372
RE1,IMPGSL,2024,108.9977
RE1,IMPGSL,2025,114.349
RE1,IMPGSL,2026,123.5852
RE1,IMPGSL,2027,136.4031
RE1,IMPGSL,2028,150.0713
RE1,IMPGSL,2029,162.0363
RE1,IMPGSL,2030,166.7913
RE1,IMPGSL,2031,172.6182
RE1,IMPGSL,2032,178.4006
RE1,IMPGSL,2033,137.9573
RE1,IMPGSL,2034,147.0847
RE1,IMPGSL,2035,184.9598
RE1,IMPGSL,2036,192.0224
RE1,IMPGSL,2037,194.679
RE1,IMPGSL,2038,202.2812
RE1,IMPGSL,2039,214.3986
RE1,IMPGSL,2040,222.331
RE1,IMPGSL,2041,231.495
RE1,IMPGSL,2042,239.9983
RE1,IMPGSL,2043,248.2988
RE1,IMPGSL,2044,257.3241
RE1,IMPGSL,2045,266.3459
RE1,IMPGSL,2046,248.4947
RE1,IMPGSL,2047,240.7975
RE1,IMPGSL,2048,249.9786
RE1,IMPGSL,2049,261.328
RE1,IMPGSL,2050,268.4218
RE1,IMPHFOMOM,2019,5.4473
RE1,IMPHFOMOM,2020,6.8304
RE1,IMPHFOMOM,2021,21.0281
RE1,IMPHFOMOM,2022,10.0443
RE1,IMPHFOMOM,2023,10.9799
RE1,IMPHFOMOM,2024,23.1808
RE1,IMPHFOMOM,2025,26.2516
RE1,IMPHFOMOM,2026,18.2649
RE1,IMPHFOMOM,2027,20.2163
RE1,IMPHFOMOM,2028,23.4777
RE1,IMPHFOMOM,2029,26.1982
RE1,IMPHFOMOM,2030,29.1425
RE1,IMPHFOMOM,2031,32.4962
RE1,IMPHFOMOM,2032,36.045
RE1,IMPHFOMOM,2033,39.6666
RE1,IMPHFOMOM,2034,43.4434
RE1,IMPHFOMOM,2035,47.3491
RE1,IMPHFOMOM,2036,49.4316
RE1,IMPHFOMOM,2037,51.487
RE1,IMPHFOMOM,2038,53.4893
RE1,IMPHFOMOM,2039,55.4284
RE1,IMPHFOMOM,2040,57.3404
RE1,IMPHFOMOM,2041,59.6471
RE1,IMPHFOMOM,2042,61.8751
RE1,IMPHFOMOM,2043,64.0703
RE1,IMPHFOMOM,2044,66.1806
RE1,IMPHFOMOM,2045,68.2482
RE1,IMPHFOMOM,2046,70.7102
RE1,IMPHFOMOM,2047,73.1542
RE1,IMPHFOMOM,2048,75.468
RE1,IMPHFOMOM,2049,77.7377
RE1,IMPHFOMOM,2050,79.9233
RE1,IMPJFL,2019,0.46
RE1,IMPJFL,2020,0.46
RE1,IMPJFL,2021,0.49
RE1,IMPJFL,2022,0.52
RE1,IMPJFL,2023,0.55
RE1,IMPJFL,2024,0.58
RE1,IMPJFL,2025,0.61
RE1,IMPJFL,2026,0.65
RE1,IMPJFL,2027,0.69
RE1,IMPJFL,2028,0.73
RE1,IMPJFL,2029,0.76
RE1,IMPJFL,2030,0.8
RE1,IMPJFL,2031,0.85
RE1,IMPJFL,2032,0.9
RE1,IMPJFL,2033,0.94
RE1,IMPJFL,2034,0.99
RE1,IMPJFL,2035,1.04
RE1,IMPJFL,2036,1.1
RE1,IMPJFL,2037,1.15
RE1,IMPJFL,2038,1.21
RE1,IMPJFL,2039,1.27
RE1,IMPJFL,2040,1.32
RE1,IMPJFL,2041,1.39
RE1,IMPJFL,2042,1.46
RE1,IMPJFL,2043,1.53
RE1,IMPJFL,2044,1.59
RE1,IMPJFL,2045,1.66
RE1,IMPJFL,2046,1.74
RE1,IMPJFL,2047,1.82
RE1,IMPJFL,2048,1.9
RE1,IMPJFL,2049,1.98
RE1,IMPJFL,2050,2.06
RE1,IMPKER,2019,27.6698
RE1,IMPKER,2020,25.7358
RE1,IMPKER,2021,24.0334
RE1,IMPKER,2022,22.1934
RE1,IMPKER,2023,20.153
RE1,IMPKER,2024,17.9425
RE1,IMPKER,2025,15.573
RE1,IMPKER,2026,13.0232
RE1,IMPKER,2027,10.2194
RE1,IMPKER,2028,7.2453
RE1,IMPKER,2029,4.0584
RE1,IMPKER,2030,0.67
RE1,IMPKER,2031,0.56
RE1,IMPKER,2032,0.42
RE1,IMPKER,2033,0.28
RE1,IMPKER,2034,0.14
RE1,IMPLPG,2019,70.9538
RE1,IMPLPG,2020,72.222
RE1,IMPLPG,2021,74.3495
RE1,IMPLPG,2022,76.4293
RE1,IMPLPG,2023,78.4868
RE1,IMPLPG,2024,80.4891
RE1,IMPLPG,2025,82.5065
RE1,IMPLPG,2026,84.4964
RE1,IMPLPG,2027,86.4738
RE1,IMPLPG,2028,88.4212
RE1,IMPLPG,2029,90.3036
RE1,IMPLPG,2030,92.181
RE1,IMPLPG,2031,94.8202
RE1,IMPLPG,2032,97.462
RE1,IMPLPG,2033,100.1264
RE1,IMPLPG,2034,102.8034
RE1,IMPLPG,2035,105.5031
RE1,IMPLPG,2036,108.6778
RE1,IMPLPG,2037,111.9052
RE1,IMPLPG,2038,115.1676
RE1,IMPLPG,2039,118.5002
RE1,IMPLPG,2040,121.8504
RE1,IMPLPG,2041,125.2531
RE1,IMPLPG,2042,128.691
RE1,IMPLPG,2043,132.1464
RE1,IMPLPG,2044,135.6368
RE1,IMPLPG,2045,139.1799
RE1,IMPLPG,2046,142.723
RE1,IMPLPG,2047,146.3011
RE1,IMPLPG,2048,149.9144
RE1,IMPLPG,2049,153.5276
RE1,IMPLPG,2050,157.1759
RE1,IOIDSL001,2019,10.06
RE1,IOIDSL001,2020,9.58
RE1,IOIDSL001,2021,9.49
RE1,IOIDSL001,2022,9.31
RE1,IOIDSL001,2023,9.05
RE1,IOIDSL001,2024,8.71
RE1,IOIDSL001,2025,8.29
RE1,IOIDSL001,2026,7.88
RE1,IOIDSL001,2027,7.37
RE1,IOIDSL001,2028,6.77
RE1,IOIDSL001,2029,6.07
RE1,IOIDSL001,2030,5.28
RE1,IOIDSL001,2031,4.44
RE1,IOIDSL001,2032,3.49
RE1,IOIDSL001,2033,2.43
RE1,IOIDSL001,2034,1.27
RE1,IOIELC001,2019,14.83
RE1,IOIELC001,2020,15.0366
RE1,IOIELC001,2021,15.9558
RE1,IOIELC001,2022,16.8626
RE1,IOIELC001,2023,17.7569
RE1,IOIELC001,2024,18.6389
RE1,IOIELC001,2025,19.5084
RE1,IOIELC001,2026,20.608
RE1,IOIELC001,2027,21.6922
RE1,IOIELC001,2028,22.7609
RE1,IOIELC001,2029,23.8141
RE1,IOIELC001,2030,24.8518
RE1,IOIELC001,2031,26.1423
RE1,IOIELC001,2032,27.4138
RE1,IOIELC001,2033,28.6664
RE1,IOIELC001,2034,29.8999
RE1,IOIELC001,2035,31.1145
RE1,IOIELC001,2036,32.6013
RE1,IOIELC001,2037,34.0652
RE1,IOIELC001,2038,35.5061
RE1,IOIELC001,2039,36.9241
RE1,IOIELC001,2040,38.3192
RE1,IOIELC001,2041,40.0018
RE1,IOIELC001,2042,41.657
RE1,IOIELC001,2043,43.285
RE1,IOIELC001,2044,44.8857
RE1,IOIELC001,2045,46.4591
RE1,IOIELC001,2046,48.3303
RE1,IOIELC001,2047,50.1695
RE1,IOIELC001,2048,51.9767
RE1,IOIELC001,2049,53.7519
RE1,IOIELC001,2050,55.4951
RE1,IOIHFO001,2019,2.0
RE1,IOIHFO001,2020,2.9434
RE1,IOIHFO001,2021,4.0542
RE1,IOIHFO001,2022,5.2874
RE1,IOIHFO001,2023,6.6131
RE1,IOIHFO001,2024,8.0411
RE1,IOIHFO001,2025,9.5516
RE1,IOIHFO001,2026,11.322
RE1,IOIHFO001,2027,13.1978
RE1,IOIHFO001,2028,15.1791
RE1,IOIHFO001,2029,17.2759
RE1,IOIHFO001,2030,19.4982
RE1,IOIHFO001,2031,22.0477
RE1,IOIHFO001,2032,24.7562
RE1,IOIHFO001,2033,27.5736
RE1,IOIHFO001,2034,30.5101
RE1,IOIHFO001,2035,33.5755
RE1,IOIHFO001,2036,35.1787
RE1,IOIHFO001,2037,36.7548
RE1,IOIHFO001,2038,38.3139
RE1,IOIHFO001,2039,39.8459
RE1,IOIHFO001,2040,41.3508
RE1,IOIHFO001,2041,43.1682
RE1,IOIHFO001,2042,44.953
RE1,IOIHFO001,2043,46.705
RE1,IOIHFO001,2044,48.4343
RE1,IOIHFO001,2045,50.1309
RE1,IOIHFO001,2046,52.1497
RE1,IOIHFO001,2047,54.1405
RE1,IOIHFO001,2048,56.0833
RE1,IOIHFO001,2049,58.0081
RE1,IOIHFO001,2050,59.8849
RE1,IOIKER001,2019,0.36
RE1,IOIKER001,2020,0.34
RE1,IOIKER001,2021,0.34
RE1,IOIKER001,2022,0.33
RE1,IOIKER001,2023,0.33
RE1,IOIKER001,2024,0.31
RE1,IOIKER001,2025,0.3
RE1,IOIKER001,2026,0.28
RE1,IOIKER001,2027,0.26
RE1,IOIKER001,2028,0.24
RE1,IOIKER001,2029,0.22
RE1,IOIKER001,2030,0.19
RE1,IOIKER001,2031,0.16
RE1,IOIKER001,2032,0.12
RE1,IOIKER001,2033,0.08
RE1,IOIKER001,2034,0.04
RE1,IOILPG001,2019,3.53
RE1,IOILPG001,2020,3.36
RE1,IOILPG001,2021,3.33
RE1,IOILPG001,2022,3.27
RE1,IOILPG001,2023,3.17
RE1,IOILPG001,2024,3.05
RE1,IOILPG001,2025,2.91
RE1,IOILPG001,2026,2.76
RE1,IOILPG001,2027,2.58
RE1,IOILPG001,2028,2.37
RE1,IOILPG001,2029,2.13
RE1,IOILPG001,2030,1.85
RE1,IOILPG001,2031,1.56
RE1,IOILPG001,2032,1.22
RE1,IOILPG001,2033,0.85
RE1,IOILPG001,2034,0.44
RE1,MINBGS,2019,0.2545
RE1,MINBGS,2020,0.909
RE1,MINBGS,2021,1.5453
RE1,MINBGS,2022,2.1816
RE1,MINBGS,2023,2.7997
RE1,MINBGS,2024,3.436
RE1,MINBGS,2025,4.0723
RE1,MINBGS,2026,4.6723
RE1,MINBGS,2027,5.3086
RE1,MINBGS,2028,5.9449
RE1,MINBGS,2029,6.5812
RE1,MINBGS,2030,7.1993
RE1,MINBGS,2031,8.4901
RE1,MINBGS,2032,9.7808
RE1,MINBGS,2033,11.0534
RE1,MINBGS,2034,12.3442
RE1,MINBGS,2035,13.6168
RE1,MINBGS,2036,14.9076
RE1,MINBGS,2037,16.1984
RE1,MINBGS,2038,17.471
RE1,MINBGS,2039,18.7618
RE1,MINBGS,2040,20.0344
RE1,MINBGS,2041,21.3251
RE1,MINBGS,2042,22.6159
RE1,MINBGS,2043,23.8885
RE1,MINBGS,2044,25.1793
RE1,MINBGS,2045,26.4701
RE1,MINBGS,2046,27.7427
RE1,MINBGS,2047,29.0335
RE1,MINBGS,2048,30.3061
RE1,MINBGS,2049,31.5968
RE1,MINBGS,2050,32.8876
RE1,MINBIO,2019,886.541
RE1,MINBIO,2020,829.8522
RE1,MINBIO,2021,777.4435
RE1,MINBIO,2022,748.1936
RE1,MINBIO,2023,705.5375
RE1,MINBIO,2024,658.7519
RE1,MINBIO,2025,610.3938
RE1,MINBIO,2026,560.8899
RE1,MINBIO,2027,509.148
RE1,MINBIO,2028,449.7994
RE1,MINBIO,2029,401.3924
RE1,MINBIO,2030,347.258
RE1,MINBIO,2031,338.9856
RE1,MINBIO,2032,329.8513
RE1,MINBIO,2033,303.4836
RE1,MINBIO,2034,273.8587
RE1,MINBIO,2035,269.1699
RE1,MINBIO,2036,264.0294
RE1,MINBIO,2037,266.9437
RE1,MINBIO,2038,283.9088
RE1,MINBIO,2039,285.1648
RE1,MINBIO,2040,255.5541
RE1,MINBIO,2041,274.4319
RE1,MINBIO,2042,293.0491
RE1,MINBIO,2043,311.6468
RE1,MINBIO,2044,313.3251
RE1,MINBIO,2045,317.2961
RE1,MINBIO,2046,320.9623
RE1,MINBIO,2047,322.7968
RE1,MINBIO,2048,324.5646
RE1,MINBIO,2049,326.3324
RE1,MINBIO,2050,327.9336
RE1,MINGEO,2019,53.3385
RE1,MINGEO,2020,70.0437
RE1,MINGEO,2021,70.0437
RE1,MINGEO,2022,77.4191
RE1,MINGEO,2023,80.5179
RE1,MINGEO,2024,77.8618
RE1,MINGEO,2025,88.3094
RE1,MINGEO,2026,103.3612
RE1,MINGEO,2027,101.1831
RE1,MINGEO,2028,108.2663
RE1,MINGEO,2029,125.8856
RE1,MINGEO,2030,127.6564
RE1,MINGEO,2031,138.9452
RE1,MINGEO,2032,141.6014
RE1,MINGEO,2033,144.2576
RE1,MINGEO,2034,159.3094
RE1,MINGEO,2035,162.851
RE1,MINGEO,2036,178.7881
RE1,MINGEO,2037,189.6075
RE1,MINGEO,2038,200.9584
RE1,MINGEO,2039,217.9934
RE1,MINGEO,2040,249.8677
RE1,MINGEO,2041,245.1986
RE1,MINGEO,2042,250.6932
RE1,MINGEO,2043,250.2483
RE1,MINGEO,2044,262.291
RE1,MINGEO,2045,265.2913
RE1,MINGEO,2046,278.2906
RE1,MINGEO,2047,292.2836
RE1,MINGEO,2048,300.6949
RE1,MINGEO,2049,313.9759
RE1,MINGEO,2050,323.2725
RE1,MINHYD,2019,12.0377
RE1,MINHYD,2020,12.0377
RE1,MINHYD,2021,12.0377
RE1,MINHYD,2022,12.0377
RE1,MINHYD,2023,12.1348
RE1,MINHYD,2024,12.168
RE1,MINHYD,2025,12.172
RE1,MINHYD,2026,12.5017
RE1,MINHYD,2027,12.6479
RE1,MINHYD,2028,12.6891
RE1,MINHYD,2029,12.7875
RE1,MINHYD,2030,13.2741
RE1,MINHYD,2031,13.6476
RE1,MINHYD,2032,13.8896
RE1,MINHYD,2033,14.3177
RE1,MINHYD,2034,14.6514
RE1,MINHYD,2035,15.0728
RE1,MINHYD,2036,15.4437
RE1,MINHYD,2037,15.4916
RE1,MINHYD,2038,15.5434
RE1,MINHYD,2039,15.5992
RE1,MINHYD,2040,15.6617
RE1,MINHYD,2041,15.7295
RE1,MINHYD,2042,14.1096
RE1,MINHYD,2043,14.1907
RE1,MINHYD,2044,14.2784
RE1,MINHYD,2045,14.3755
RE1,MINHYD,2046,14.4818
RE1,MINHYD,2047,14.5975
RE1,MINHYD,2048,14.7238
RE1,MINHYD,2049,14.8621
RE1,MINHYD,2050,15.0136
RE1,MINSOL,2019,0.3112
RE1,MINSOL,2020,0.3112
RE1,MINSOL,2021,0.8065
RE1,MINSOL,2022,1.0542
RE1,MINSOL,2023,1.3112
RE1,MINSOL,2024,1.5589
RE1,MINSOL,2025,1.5589
RE1,MINSOL,2026,1.8066
RE1,MINSOL,2027,1.8066
RE1,MINSOL,2028,1.8066
RE1,MINSOL,2029,1.9923
RE1,MINSOL,2030,2.4877
RE1,MINSOL,2031,2.8128
RE1,MINSOL,2032,2.8128
RE1,MINSOL,2033,2.8128
RE1,MINSOL,2034,2.8128
RE1,MINSOL,2035,2.8128
RE1,MINSOL,2036,2.8128
RE1,MINSOL,2037,2.8128
RE1,MINSOL,2038,2.5016
RE1,MINSOL,2039,2.5016
RE1,MINSOL,2040,3.7132
RE1,MINSOL,2041,6.4297
RE1,MINSOL,2042,6.3342
RE1,MINSOL,2043,6.4351
RE1,MINSOL,2044,6.7156
RE1,MINSOL,2045,7.721
RE1,MINSOL,2046,8.1024
RE1,MINSOL,2047,8.273
RE1,MINSOL,2048,9.1065
RE1,MINSOL,2049,9.3662
RE1,MINSOL,2050,10.1584
RE1,MINURN,2034,28.4316
RE1,MINURN,2035,28.4316
RE1,MINURN,2036,28.4316
RE1,MINURN,2037,28.4316
RE1,MINURN,2038,28.4316
RE1,MINURN,2039,28.4316
RE1,MINURN,2040,28.4316
RE1,MINURN,2041,28.4316
RE1,MINURN,2042,28.4316
RE1,MINURN,2043,28.4316
RE1,MINURN,2044,28.4316
RE1,MINURN,2045,28.4316
RE1,MINURN,2046,28.4316
RE1,MINURN,2047,28.4316
RE1,MINURN,2048,28.4316
RE1,MINURN,2049,28.4316
RE1,MINURN,2050,28.4316
RE1,MINWND,2019,5.4828
RE1,MINWND,2020,5.4828
RE1,MINWND,2021,6.9303
RE1,MINWND,2022,6.9303
RE1,MINWND,2023,6.9303
RE1,MINWND,2024,6.9303
RE1,MINWND,2025,7.0512
RE1,MINWND,2026,7.6819
RE1,MINWND,2027,7.6819
RE1,MINWND,2028,8.8876
RE1,MINWND,2029,8.8876
RE1,MINWND,2030,8.8876
RE1,MINWND,2031,8.8876
RE1,MINWND,2032,8.8876
RE1,MINWND,2033,8.8876
RE1,MINWND,2034,8.8876
RE1,MINWND,2035,8.6634
RE1,MINWND,2036,8.6634
RE1,MINWND,2037,8.6634
RE1,MINWND,2038,5.1951
RE1,MINWND,2039,3.4609
RE1,MINWND,2040,3.4609
RE1,MINWND,2041,2.0133
RE1,MINWND,2042,2.0133
RE1,MINWND,2043,2.0133
RE1,MINWND,2044,2.0133
RE1,MINWND,2045,2.3282
RE1,MINWND,2046,1.6976
RE1,MINWND,2047,1.6976
RE1,MINWND,2048,1.6976
RE1,MINWND,2049,1.6976
RE1,MINWND,2050,1.6976
RE1,PWRBIO001,2020,0.0315
RE1,PWRBIO001,2021,0.0315
RE1,PWRBIO001,2022,0.0315
RE1,PWRBIO001,2023,0.0536
RE1,PWRBIO001,2024,0.0536
RE1,PWRBIO001,2025,0.0536
RE1,PWRBIO001,2026,0.2112
RE1,PWRBIO001,2027,0.2112
RE1,PWRBIO001,2028,0.3374
RE1,PWRBIO001,2029,0.3374
RE1,PWRBIO001,2030,1.0972
RE1,PWRBIO001,2031,1.4125
RE1,PWRBIO001,2032,1.5828
RE1,PWRBIO001,2033,1.6301
RE1,PWRBIO001,2034,1.7247
RE1,PWRBIO001,2035,1.7294
RE1,PWRBIO001,2036,1.7294
RE1,PWRBIO001,2037,1.7294
RE1,PWRBIO001,2038,1.7294
RE1,PWRBIO001,2039,1.7294
RE1,PWRBIO001,2040,1.7294
RE1,PWRBIO001,2041,1.7294
RE1,PWRBIO001,2042,1.7294
RE1,PWRBIO001,2043,1.6979
RE1,PWRBIO001,2044,1.6979
RE1,PWRBIO001,2045,2.5386
RE1,PWRBIO001,2046,3.2728
RE1,PWRBIO001,2047,3.4131
RE1,PWRBIO001,2048,3.5534
RE1,PWRBIO001,2049,3.6937
RE1,PWRBIO001,2050,3.834
RE1,PWRDIST,2019,34.6974
RE1,PWRDIST,2020,40.4797
RE1,PWRDIST,2021,47.7869
RE1,PWRDIST,2022,49.2902
RE1,PWRDIST,2023,50.7665
RE1,PWRDIST,2024,55.6186
RE1,PWRDIST,2025,59.9394
RE1,PWRDIST,2026,63.0729
RE1,PWRDIST,2027,66.449
RE1,PWRDIST,2028,66.449
RE1,PWRDIST,2029,67.9327
RE1,PWRDIST,2030,70.5665
RE1,PWRDIST,2031,73.4358
RE1,PWRDIST,2032,76.4796
RE1,PWRDIST,2033,76.4796
RE1,PWRDIST,2034,84.0518
RE1,PWRDIST,2035,84.9335
RE1,PWRDIST,2036,89.9919
RE1,PWRDIST,2037,93.4556
RE1,PWRDIST,2038,93.4556
RE1,PWRDIST,2039,97.2834
RE1,PWRDIST,2040,108.7087
RE1,PWRDIST,2041,108.7087
RE1,PWRDIST,2042,108.7087
RE1,PWRDIST,2043,108.7087
RE1,PWRDIST,2044,112.8804
RE1,PWRDIST,2045,117.0101
RE1,PWRDIST,2046,121.6696
RE1,PWRDIST,2047,126.289
RE1,PWRDIST,2048,130.8816
RE1,PWRDIST,2049,135.5086
RE1,PWRDIST,2050,140.2593
RE1,PWRGEO001,2019,0.3508
RE1,PWRGEO001,2020,0.4472
RE1,PWRGEO001,2021,0.4472
RE1,PWRGEO001,2022,0.4472
RE1,PWRGEO001,2023,0.4472
RE1,PWRGEO002,2019,3.1788
RE1,PWRGEO002,2020,4.1736
RE1,PWRGEO002,2021,4.1736
RE1,PWRGEO002,2022,4.1736
RE1,PWRGEO002,2023,4.1736
RE1,PWRGEO002,2024,4.1736
RE1,PWRGEO002,2025,4.1736
RE1,PWRGEO002,2026,4.1736
RE1,PWRGEO002,2027,4.1736
RE1,PWRGEO002,2028,4.1736
RE1,PWRGEO002,2029,4.1736
RE1,PWRGEO002,2030,4.1736
RE1,PWRGEO002,2031,4.1736
RE1,PWRGEO002,2032,4.1736
RE1,PWRGEO002,2033,4.1736
RE1,PWRGEO002,2034,4.1736
RE1,PWRGEO002,2035,4.1736
RE1,PWRGEO002,2036,4.1736
RE1,PWRGEO002,2037,4.1736
RE1,PWRGEO002,2038,4.1736
RE1,PWRGEO002,2039,4.1736
RE1,PWRGEO002,2040,4.1736
RE1,PWRGEO003,2019,2.2895
RE1,PWRGEO003,2020,3.0109
RE1,PWRGEO003,2021,3.0109
RE1,PWRGEO003,2022,3.0109
RE1,PWRGEO003,2023,3.0109
RE1,PWRGEO003,2024,3.0109
RE1,PWRGEO003,2025,3.0109
RE1,PWRGEO003,2026,3.0109
RE1,PWRGEO003,2027,3.0109
RE1,PWRGEO003,2028,3.0109
RE1,PWRGEO004,2019,1.4138
RE1,PWRGEO004,2020,1.902
RE1,PWRGEO004,2021,1.902
RE1,PWRGEO004,2022,1.902
RE1,PWRGEO004,2023,1.902
RE1,PWRGEO004,2024,1.902
RE1,PWRGEO004,2025,1.902
RE1,PWRGEO004,2026,1.902
RE1,PWRGEO004,2027,1.902
RE1,PWRGEO004,2028,1.902
RE1,PWRGEO004,2029,1.902
RE1,PWRGEO004,2030,1.902
RE1,PWRGEO004,2031,1.902
RE1,PWRGEO004,2032,1.902
RE1,PWRGEO004,2033,1.902
RE1,PWRGEO004,2034,1.902
RE1,PWRGEO004,2035,1.902
RE1,PWRGEO004,2036,1.902
RE1,PWRGEO004,2037,1.902
RE1,PWRGEO004,2038,1.902
RE1,PWRGEO004,2039,1.902
RE1,PWRGEO004,2040,1.902
RE1,PWRGEO004,2041,1.902
RE1,PWRGEO004,2042,1.902
RE1,PWRGEO005,2019,0.7885
RE1,PWRGEO005,2020,1.1805
RE1,PWRGEO005,2021,1.1805
RE1,PWRGEO005,2022,1.1805
RE1,PWRGEO005,2023,1.1805
RE1,PWRGEO005,2024,1.1805
RE1,PWRGEO005,2025,1.1805
RE1,PWRGEO005,2026,1.1805
RE1,PWRGEO005,2027,1.1805
RE1,PWRGEO005,2028,1.1805
RE1,PWRGEO005,2029,1.1805
RE1,PWRGEO005,2030,1.1805
RE1,PWRGEO005,2031,1.1805
RE1,PWRGEO005,2032,1.1805
RE1,PWRGEO005,2033,1.1805
RE1,PWRGEO005,2034,1.1805
RE1,PWRGEO005,2035,1.1805
RE1,PWRGEO005,2036,1.1805
RE1,PWRGEO005,2037,1.1805
